time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-18T16:41:28.960Z,36.1225,-117.8445,1.89,1.28,ml,16,90,0.009719,0.12,ci,ci39667200,2020-10-18T20:01:34.755Z,"13km NE of Coso Junction, CA",earthquake,0.25,0.17,0.217,19,reviewed,ci,ci
2020-10-18T16:39:45.260Z,35.5931667,-117.3955,9.17,0.64,ml,10,179,0.0726,0.15,ci,ci39667192,2020-10-18T16:43:33.600Z,"19km S of Trona, CA",earthquake,0.67,1.08,0.059,7,automatic,ci,ci
2020-10-18T16:33:18.027Z,63.2432,-151.3677,0,1.5,ml,,,,0.8,ak,ak020df6ndwa,2020-10-18T16:51:41.162Z,"37 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-18T16:29:31.590Z,38.7668343,-122.7296677,1.42,0.83,md,9,63,0.006443,0.03,nc,nc73472296,2020-10-18T17:02:04.913Z,"3km ESE of The Geysers, CA",earthquake,0.76,1.1,0.13,2,automatic,nc,nc
2020-10-18T16:29:04.770Z,38.1772,-117.6625,10.1,1.1,ml,13,157.15,0.03,0.2,nn,nn00779261,2020-10-18T17:01:13.822Z,"39 km WNW of Tonopah, Nevada",earthquake,,12.5,,,automatic,nn,nn
2020-10-18T16:24:08.025Z,-23.9489,-179.7568,503.42,4.6,mb,,99,5.522,0.67,us,us6000c97x,2020-10-18T17:24:04.040Z,"south of the Fiji Islands",earthquake,12.9,8.6,0.081,45,reviewed,us,us
2020-10-18T16:23:34.610Z,38.127,-118.0673,4.9,1.3,ml,18,90.34,0.029,0.21,nn,nn00779258,2020-10-18T16:30:15.181Z,"California-Nevada border region",earthquake,,2.3,,,automatic,nn,nn
2020-10-18T16:11:35.336Z,60.5463,-149.9858,32.8,1.4,ml,,,,0.58,ak,ak020df6ipga,2020-10-18T16:15:47.362Z,"10 km NW of Cooper Landing, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-18T16:08:12.410Z,35.611,-117.588,10.88,1.32,ml,18,116,0.152,0.18,ci,ci39667160,2020-10-18T20:02:04.009Z,"8km E of Ridgecrest, CA",earthquake,0.34,0.82,0.263,22,reviewed,ci,ci
2020-10-18T15:57:16.010Z,38.8493333,-122.454,7.64,1.29,md,5,151,0.04378,0.11,nc,nc73472291,2020-10-18T20:24:04.093Z,"10km ENE of Hidden Valley Lake, CA",earthquake,0.76,1.24,0.191,5,reviewed,nc,nc
2020-10-18T15:56:41.986Z,63.2262,-151.3433,0,2,ml,,,,1.01,ak,ak020df66xkb,2020-10-18T16:01:25.642Z,"39 km SSE of Denali National Park, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-18T15:46:14.560Z,38.1703,-117.8398,8,1.9,ml,25,62.11,0.021,0.09,nn,nn00779254,2020-10-18T16:24:36.961Z,"33 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-10-18T15:20:21.110Z,38.1068,-118.2215,14,1.6,ml,22,83.78,0.154,0.12,nn,nn00779250,2020-10-18T15:47:15.446Z,"33 km SSW of Mina, Nevada",earthquake,,2.3,,,automatic,nn,nn
2020-10-18T15:14:18.920Z,38.4203,-117.9935,0.8,1.4,ml,10,139.81,0.281,0.26,nn,nn00779247,2020-10-18T15:21:33.166Z,"10 km ENE of Mina, Nevada",earthquake,,18.9,,,automatic,nn,nn
2020-10-18T15:01:44.300Z,48.1558333333333,-121.638,15.49,1.64,ml,13,89,0.1977,0.18,uw,uw61683962,2020-10-18T15:29:48.710Z,"11 km SSW of Darrington, Washington",earthquake,0.62,1.14,0.30224591630533,5,reviewed,uw,uw
2020-10-18T14:58:45.400Z,48.1526666666667,-121.630166666667,8.81,2.11,ml,12,81,0.2035,0.11,uw,uw61683957,2020-10-18T15:58:05.820Z,"11 km S of Darrington, Washington",earthquake,0.32,0.56,0.396366344411666,6,reviewed,uw,uw
2020-10-18T14:46:59.460Z,37.6301651,-118.8850021,4.45,1.08,md,12,122,0.01477,0.03,nc,nc73472286,2020-10-18T15:53:04.429Z,"8km E of Mammoth Lakes, CA",earthquake,0.45,0.8,0.26,11,automatic,nc,nc
2020-10-18T14:45:49.231Z,36.48296356,-98.73956299,4.177432537,1.98,ml,20,44.43479538,0.005206506699,0.3868615136,ok,ok2020umuo,2020-10-18T14:49:20.664Z,"16 km SE of Waynoka, Oklahoma",earthquake,3.073196374,2.09688225,,14,automatic,ok,ok
2020-10-18T14:38:42.280Z,-7.7912,123.4858,240.56,4.4,mb,,50,1.493,0.47,us,us6000c97c,2020-10-18T15:30:01.040Z,"167 km ENE of Maumere, Indonesia",earthquake,5.6,7.8,0.117,21,reviewed,us,us
2020-10-18T14:36:08.550Z,17.936,-66.9871,9,2.93,md,20,219,0.0662,0.1,pr,pr2020292006,2020-10-18T14:53:09.337Z,"7 km SE of La Parguera, Puerto Rico",earthquake,0.46,0.4,0.21,13,reviewed,pr,pr
2020-10-18T14:35:28.230Z,38.1682,-117.9748,1.9,1.2,ml,12,79.52,0.038,0.11,nn,nn00779244,2020-10-18T15:15:13.953Z,"27 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-10-18T14:25:04.620Z,19.2308330535889,-155.404495239258,31.4099998474121,2.06999993,md,45,143,,0.100000001,hv,hv72186346,2020-10-18T14:28:19.030Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.59,0.810000002,1.02999997,3,automatic,hv,hv
2020-10-18T14:16:37.670Z,19.2118339538574,-155.390167236328,30.1000003814697,1.82000005,md,48,156,,0.109999999,hv,hv72186331,2020-10-18T14:19:53.150Z,"9 km E of Pāhala, Hawaii",earthquake,0.56,0.779999971,0.620000005,25,automatic,hv,hv
2020-10-18T14:15:00.880Z,38.8078346,-122.8213348,2.21,0.76,md,22,64,0.006214,0.02,nc,nc73472276,2020-10-18T15:02:05.128Z,"7km WNW of The Geysers, CA",earthquake,0.22,0.38,0.19,4,automatic,nc,nc
2020-10-18T14:03:33.330Z,17.9386,-66.9843,9,3.11,md,22,217,0.0674,0.12,pr,pr2020292005,2020-10-18T14:38:47.040Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.58,0.42,0.16,21,reviewed,pr,pr
2020-10-18T13:59:30.790Z,60.3037,-152.442,99.4,1.4,ml,,,,0.74,ak,ak020df50oon,2020-10-18T14:06:54.316Z,"51 km WNW of Ninilchik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-10-18T13:57:57.100Z,17.9371,-66.9838,9,3.18,md,22,218,0.0685,0.09,pr,pr2020292004,2020-10-18T14:34:47.040Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.44,0.62,0.18,20,reviewed,pr,pr
2020-10-18T13:57:25.950Z,38.1453,-118.0347,6.9,1,ml,15,132.35,0.043,0.26,nn,nn00779240,2020-10-18T14:14:13.695Z,"27 km SSE of Mina, Nevada",earthquake,,2.5,,,automatic,nn,nn
2020-10-18T13:53:03.138Z,61.384,-149.9464,31.9,2.2,ml,,,,0.63,ak,ak020df4zc8x,2020-10-18T14:06:54.199Z,"3 km NNE of Point MacKenzie, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-18T13:50:16.540Z,33.9356667,-117.0603333,18.25,0.78,ml,16,93,0.2321,0.23,ci,ci39667104,2020-10-18T15:51:13.586Z,"6km S of Calimesa, CA",earthquake,0.55,1.66,0.139,18,reviewed,ci,ci
2020-10-18T13:42:21.110Z,35.628,-117.4068333,10.29,0.98,ml,18,131,0.1085,0.18,ci,ci39667096,2020-10-18T13:45:55.561Z,"15km S of Trona, CA",earthquake,0.41,0.9,0.109,12,automatic,ci,ci
2020-10-18T13:41:05.910Z,35.6773333,-117.4371667,10.74,0.48,ml,7,183,0.1632,0.11,ci,ci39667088,2020-10-18T15:51:46.066Z,"10km SSW of Searles Valley, CA",earthquake,0.67,1.75,0.071,7,reviewed,ci,ci
2020-10-18T13:30:44.890Z,38.2382,-117.8287,9,0.6,ml,10,125.28,0.049,0.02,nn,nn00779239,2020-10-18T13:58:12.166Z,"29 km SE of Mina, Nevada",earthquake,,7.4,,,automatic,nn,nn
2020-10-18T13:24:34.322Z,64.8326,-149.0314,15.7,0.8,ml,,,,0.64,ak,ak020df4t6w8,2020-10-18T13:27:39.159Z,"25 km N of Four Mile Road, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-18T13:20:10.650Z,17.9328,-66.9868,9,2.95,md,22,222,0.0681,0.1,pr,pr2020292003,2020-10-18T13:39:30.859Z,"7 km SE of La Parguera, Puerto Rico",earthquake,0.55,0.42,0.16,15,reviewed,pr,pr
2020-10-18T13:12:47.680Z,37.3740005,-121.7324982,6.3,1.18,md,8,97,0.02899,0.01,nc,nc73472261,2020-10-18T13:45:06.642Z,"8km E of Alum Rock, CA",earthquake,0.4,0.6,0.21,8,automatic,nc,nc
2020-10-18T13:06:52.040Z,35.7443333,-117.5506667,6.79,1.06,ml,16,135,0.0808,0.18,ci,ci39667080,2020-10-18T15:52:54.170Z,"14km W of Searles Valley, CA",earthquake,0.4,0.86,0.181,15,reviewed,ci,ci
2020-10-18T13:05:09.670Z,38.157,-118.0123,0,0.4,ml,11,134.75,0.037,0.13,nn,nn00779234,2020-10-18T13:08:32.623Z,"27 km SSE of Mina, Nevada",earthquake,,5.2,,,automatic,nn,nn
2020-10-18T12:38:52.640Z,47.4271659851074,-121.826164245605,16.0400009155273,1.60000002,md,21,126,0.01613,0.100000001,uw,uw61683947,2020-10-18T22:36:22.470Z,"4 km WSW of Wilderness Rim, Washington",earthquake,0.86,1.37,0.270000011,2,reviewed,uw,uw
2020-10-18T12:35:12.150Z,46.8778333,-112.5215,11.07,0.21,md,9,108,0.048,0.07,mb,mb80470824,2020-10-18T18:13:57.650Z,"14 km SE of Lincoln, Montana",earthquake,0.41,0.59,0.356,3,reviewed,mb,mb
2020-10-18T12:34:18.270Z,17.9681,-66.8521,12,2.18,md,12,199,0.028,0.13,pr,pr2020292002,2020-10-18T13:37:25.483Z,"4 km ESE of Maria Antonia, Puerto Rico",earthquake,0.67,0.35,0.18,9,reviewed,pr,pr
2020-10-18T12:23:33.092Z,42.1827,142.7452,57.22,4.4,mb,,70,0.349,0.69,us,us6000c96m,2020-10-18T12:39:33.040Z,"35 km ESE of Shizunai-furukawachō, Japan",earthquake,6.8,7.3,0.126,18,reviewed,us,us
2020-10-18T12:21:20.200Z,33.6405,-116.6908333,13.72,-0.21,ml,10,112,0.03169,0.08,ci,ci37458197,2020-10-19T00:12:20.224Z,"10km N of Anza, CA",earthquake,0.33,0.53,0.094,3,reviewed,ci,ci
2020-10-18T12:20:59.170Z,33.6403333,-116.6956667,13.88,0.21,ml,22,63,0.03383,0.13,ci,ci39666992,2020-10-19T00:03:46.874Z,"10km NNW of Anza, CA",earthquake,0.27,0.48,0.106,5,reviewed,ci,ci
2020-10-18T12:18:27.990Z,19.2268333435059,-155.406997680664,30.0400009155273,1.83000004,md,30,165,,0.109999999,hv,hv72186151,2020-10-18T12:21:43.880Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.77,1.01999998,1.91999996,4,automatic,hv,hv
2020-10-18T12:17:32.530Z,38.1505,-117.9405,14.9,1.4,ml,14,69.72,0.01,0.11,nn,nn00779233,2020-10-18T13:06:53.797Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-10-18T12:00:21.420Z,38.1012,-118.2463,7.5,1.2,ml,14,82.84,0.157,0.24,nn,nn00779230,2020-10-18T12:18:52.566Z,"34 km SSW of Mina, Nevada",earthquake,,19.3,,,automatic,nn,nn
2020-10-18T11:59:38.420Z,46.1986666666667,-122.1835,0.92,1.01,ml,9,159,0.002069,0.09,uw,uw61683942,2020-10-18T15:51:54.200Z,"37 km NNE of Amboy, Washington",earthquake,0.58,0.2,0.161945683506925,5,reviewed,uw,uw
2020-10-18T11:51:27.700Z,19.4179992675781,-155.280502319336,-0.0399999991059303,2.08,ml,25,52,,0.150000006,hv,hv72186106,2020-10-18T12:22:16.828Z,"5 km WSW of Volcano, Hawaii",earthquake,0.15,0.170000002,0.36,11,automatic,hv,hv
2020-10-18T11:49:24.750Z,44.5823333,-115.0618333,14.25,2.78,ml,19,71,0.541,0.19,mb,mb80470809,2020-10-18T14:17:43.020Z,"41 km NNW of Stanley, Idaho",earthquake,0.37,1.2,0.175,18,reviewed,mb,mb
2020-10-18T11:36:59.423Z,-22.0708,-63.7927,535.82,4.3,mb,,92,5.066,0.42,us,us6000c96f,2020-10-18T11:51:02.040Z,"13 km WSW of Yacuiba, Bolivia",earthquake,14.7,10.3,0.238,5,reviewed,us,us
2020-10-18T11:27:00.630Z,17.932,-67.078,11,2.78,md,21,244,0.0504,0.12,pr,pr2020292001,2020-10-18T11:50:14.735Z,"5 km SW of La Parguera, Puerto Rico",earthquake,0.55,0.31,0.38,8,reviewed,pr,pr
2020-10-18T11:13:04.250Z,31.6449,-104.2928,5,2.7,ml,,59,0.179,0.31,us,us6000c969,2020-10-18T11:18:27.040Z,"59 km S of Whites City, New Mexico",earthquake,1.1,2,0.052,48,reviewed,us,us
2020-10-18T10:58:04.370Z,38.1887,-117.7762,2.9,0.5,ml,13,100.01,0.018,0.21,nn,nn00779226,2020-10-18T11:31:12.181Z,"36 km SE of Mina, Nevada",earthquake,,2.8,,,automatic,nn,nn
2020-10-18T10:43:49.260Z,38.2028,-117.7447,0.2,1.4,ml,15,103.65,0.045,0.12,nn,nn00779224,2020-10-18T10:59:33.640Z,"Nevada",earthquake,,9.5,,,automatic,nn,nn
2020-10-18T10:41:36.250Z,32.4296667,-115.1613333,20.62,1.93,ml,19,116,0.1219,0.3,ci,ci39666984,2020-10-18T18:44:07.823Z,"9km NNE of Delta, B.C., MX",earthquake,0.95,1.9,0.264,20,automatic,ci,ci
2020-10-18T10:37:15.520Z,32.4825,-115.1863333,1.09,1.76,ml,12,82,0.1933,0.28,ci,ci39666976,2020-10-18T18:39:54.578Z,"14km N of Delta, B.C., MX",earthquake,0.7,31.61,0.238,16,automatic,ci,ci
2020-10-18T10:36:59.190Z,32.4548333,-115.1355,20.39,1.73,ml,16,77,0.1458,0.32,ci,ci39666968,2020-10-18T10:40:49.396Z,"12km NNE of Delta, B.C., MX",earthquake,0.97,1.99,0.222,10,automatic,ci,ci
2020-10-18T10:34:38.396Z,61.6577,-140.1483,72.6,1.3,ml,,,,0.8,ak,ak020df331jz,2020-10-18T10:54:44.164Z,"124 km SSE of Alcan Border, Alaska",earthquake,,2.3,,,automatic,ak,ak
2020-10-18T10:33:47.310Z,32.4331665,-115.1731644,20.28,2.95,ml,27,91,0.1123,0.28,ci,ci39666960,2020-10-18T15:31:23.878Z,"9km NNE of Delta, B.C., MX",earthquake,0.66,1.32,0.316,13,reviewed,ci,ci
2020-10-18T10:31:34.970Z,32.4591675,-115.1610031,21.42,3.5,mw,44,82,0.128,0.35,ci,ci39666952,2020-10-18T23:50:13.296Z,"12km NNE of Delta, B.C., MX",earthquake,0.52,1.22,,4,reviewed,ci,ci
2020-10-18T10:23:09.807Z,63.4814,-148.7444,14.3,0.3,ml,,,,0.41,ak,ak020df30hhp,2020-10-18T21:54:53.774Z,"14 km NE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-10-18T10:19:23.423Z,-4.4242,129.3506,180.17,4.3,mb,,85,3.255,0.67,us,us6000c95w,2020-10-18T10:58:06.040Z,"129 km SSE of Amahai, Indonesia",earthquake,7,7.6,0.116,21,reviewed,us,us
2020-10-18T10:17:34.270Z,62.2294,-145.7061,20,1.3,ml,,,,0.57,ak,ak020df2ze2b,2020-10-18T10:26:21.058Z,"15 km NNW of Glennallen, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-10-18T10:15:32.750Z,38.1487,-117.8087,10.6,0.6,ml,11,152.1,0.051,0.06,nn,nn00779223,2020-10-18T10:44:51.708Z,"Nevada",earthquake,,5.2,,,automatic,nn,nn
2020-10-18T10:09:23.700Z,35.6731667,-117.526,4.58,0.58,ml,10,151,0.1009,0.09,ci,ci39666944,2020-10-18T15:53:18.514Z,"15km ENE of Ridgecrest, CA",earthquake,0.41,0.77,0.282,6,reviewed,ci,ci
2020-10-18T10:03:43.870Z,35.8621667,-117.6761667,2.73,0.06,ml,7,86,0.07894,0.14,ci,ci39666936,2020-10-18T10:07:17.280Z,"22km ESE of Little Lake, CA",earthquake,0.42,0.88,0.132,4,automatic,ci,ci
2020-10-18T10:00:34.480Z,38.1805,-117.8585,12.4,0.7,ml,14,104.16,0.018,0.09,nn,nn00779220,2020-10-18T10:17:32.481Z,"31 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-10-18T09:57:59.410Z,35.7586667,-117.5776667,3.46,1.5,ml,24,82,0.05919,0.17,ci,ci39666928,2020-10-18T15:53:54.078Z,"16km W of Searles Valley, CA",earthquake,0.32,0.87,0.216,21,reviewed,ci,ci
2020-10-18T09:42:31.386Z,-16.6309,-177.2712,10,5.1,mww,,123,2.45,0.5,us,us6000c95r,2020-10-18T10:00:44.040Z,"272 km SSE of Alo, Wallis and Futuna",earthquake,10.9,1.9,0.098,10,reviewed,us,us
2020-10-18T09:35:30.173Z,59.828,-139.0324,20.6,1.8,ml,,,,1.23,ak,ak020df2ht15,2020-10-18T21:54:53.648Z,"50 km NE of Yakutat, Alaska",ice quake,,1.5,,,automatic,ak,ak
2020-10-18T09:27:32.870Z,33.828,-117.7183333,7.43,0.87,ml,10,89,0.05914,0.12,ci,ci39666912,2020-10-18T09:31:04.952Z,"9km E of Villa Park, CA",earthquake,0.35,0.61,0.42,22,automatic,ci,ci
2020-10-18T09:12:56.244Z,62.5216,-151.8999,0.1,1.5,ml,,,,0.96,ak,ak020df2cxkp,2020-10-18T09:38:35.830Z,"58 km W of Petersville, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-18T09:06:51.470Z,33.4815,-116.7971667,6.19,0.37,ml,19,48,0.09748,0.11,ci,ci39666904,2020-10-18T09:10:25.352Z,"8km NE of Aguanga, CA",earthquake,0.22,1.07,0.059,11,automatic,ci,ci
2020-10-18T09:01:03.213Z,63.3734,-147.7885,4,0.9,ml,,,,0.8,ak,ak020df2agoe,2020-10-18T21:43:02.257Z,"58 km E of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-10-18T08:55:17.222Z,62.6282,-149.5356,58.9,1.4,ml,,,,0.84,ak,ak020df20mqm,2020-10-18T09:01:01.329Z,"35 km NE of Chase, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-10-18T08:50:12.210Z,32.4368333,-115.1656667,19.78,1.85,ml,18,112,0.1191,0.27,ci,ci39666896,2020-10-18T08:54:06.718Z,"10km NNE of Delta, B.C., MX",earthquake,0.67,1,0.299,19,automatic,ci,ci
2020-10-18T08:48:37.710Z,35.8635,-117.6805,2.72,1.17,ml,20,84,0.08257,0.23,ci,ci39666888,2020-10-18T08:52:23.703Z,"22km ESE of Little Lake, CA",earthquake,0.33,0.48,0.184,20,automatic,ci,ci
2020-10-18T08:48:07.100Z,38.152,-117.9792,12.8,1.4,ml,24,74.64,0.03,0.13,nn,nn00779213,2020-10-18T09:28:56.962Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-10-18T08:45:18.280Z,35.6441667,-117.4335,3.17,0.97,ml,16,155,0.06211,0.22,ci,ci39666880,2020-10-18T08:48:58.558Z,"14km S of Searles Valley, CA",earthquake,0.57,1.69,0.133,12,automatic,ci,ci
2020-10-18T08:42:30.830Z,19.2178325653076,-155.376998901367,33.2599983215332,1.86000001,md,23,173,,0.140000001,hv,hv72185911,2020-10-18T08:45:41.630Z,"10 km E of Pāhala, Hawaii",earthquake,0.75,1.17999995,0.400000006,5,automatic,hv,hv
2020-10-18T08:42:26.260Z,33.5001667,-116.4343333,2.61,0.34,ml,17,110,0.09894,0.14,ci,ci39666872,2020-10-18T08:46:11.661Z,"22km SSW of La Quinta, CA",earthquake,0.23,1.12,0.123,7,automatic,ci,ci
2020-10-18T08:14:02.649Z,61.947,-148.6085,32,1.5,ml,,,,0.91,ak,ak020df1rt9k,2020-10-18T08:57:40.653Z,"18 km NNW of Chickaloon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-18T08:07:17.023Z,39.187,23.446,10,4.4,mb,,43,1.176,0.87,us,us6000c95d,2020-10-18T18:45:30.098Z,"4 km NW of Skiáthos, Greece",earthquake,5,1.9,0.114,22,reviewed,us,us
2020-10-18T07:53:40.290Z,35.7121667,-117.545,2.71,0.36,ml,8,261,0.1118,0.07,ci,ci39666856,2020-10-18T15:55:21.982Z,"14km WSW of Searles Valley, CA",earthquake,2.67,0.51,0.06,6,reviewed,ci,ci
2020-10-18T07:53:36.700Z,38.921833,-122.7561646,5.45,1.26,md,11,192,0.06112,0.03,nc,nc73472241,2020-10-18T09:02:03.916Z,"9km SSE of Soda Bay, CA",earthquake,0.68,1.46,0.25,5,automatic,nc,nc
2020-10-18T07:52:45.660Z,19.1571674346924,-155.47900390625,34.4700012207031,1.73000002,md,38,164,,0.129999995,hv,hv72185856,2020-10-18T07:56:11.080Z,"5 km S of Pāhala, Hawaii",earthquake,0.62,0.939999998,1.79999995,4,automatic,hv,hv
2020-10-18T07:39:53.680Z,39.683,-119.9207,5.6,1.3,ml,15,76.6,0.08,0.08,nn,nn00779208,2020-10-18T07:56:52.556Z,"4 km E of Cold Springs, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-10-18T07:34:53.950Z,38.117,-117.8287,6.5,0.9,ml,12,111.66,0.045,0.06,nn,nn00779206,2020-10-18T07:40:31.863Z,"39 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-10-18T07:34:09.288Z,44.3037,-115.1681,12.55,2.5,ml,,65,0.271,0.44,us,us6000c957,2020-10-18T13:58:09.603Z,"20 km WNW of Stanley, Idaho",earthquake,1.7,9.3,0.06,36,reviewed,us,us
2020-10-18T07:30:58.140Z,38.8404999,-122.822998,2.02,1.35,md,27,66,0.009938,0.03,nc,nc73472236,2020-10-18T08:36:04.756Z,"9km WNW of Cobb, CA",earthquake,0.19,0.36,0.05,5,automatic,nc,nc
2020-10-18T07:29:59.120Z,35.6765,-117.466,4.26,0.92,ml,17,149,0.08986,0.15,ci,ci39666840,2020-10-18T15:55:39.088Z,"12km SSW of Searles Valley, CA",earthquake,0.44,0.8,0.121,11,reviewed,ci,ci
2020-10-18T07:13:01.760Z,35.9093333,-117.744,8.42,0.75,ml,10,62,0.07194,0.13,ci,ci39666832,2020-10-18T15:55:54.994Z,"15km ESE of Little Lake, CA",earthquake,0.3,0.91,0.246,7,reviewed,ci,ci
2020-10-18T07:11:48.580Z,35.7731667,-117.5911667,5.93,1.12,ml,19,127,0.04279,0.16,ci,ci39666824,2020-10-18T15:55:57.109Z,"17km W of Searles Valley, CA",earthquake,0.3,0.64,0.166,14,reviewed,ci,ci
2020-10-18T07:06:00.890Z,48.5968333333333,-123.049,15.18,0.91,ml,6,95,0.05651,0.22,uw,uw61683927,2020-10-18T16:17:16.910Z,"7 km NNW of Friday Harbor, Washington",earthquake,1,1.64,0.083394030481888,3,reviewed,uw,uw
2020-10-18T07:01:57.150Z,40.3470001,-124.2091675,28.51,3.42,ml,19,82,0.07251,0.12,nc,nc73472226,2020-10-18T16:54:12.092Z,"7km ENE of Petrolia, CA",earthquake,0.81,1.32,0.176,10,automatic,nc,nc
2020-10-18T06:58:29.392Z,-3.8972,-81.8452,10,5.5,mww,,99,4.592,0.89,us,us6000c950,2020-10-18T09:01:59.103Z,"80 km WNW of El Alto, Peru",earthquake,6.6,1.8,0.08,15,reviewed,us,us
2020-10-18T06:58:02.780Z,38.1378,-117.9603,10.2,1.7,ml,20,76.5,0.018,0.09,nn,nn00779199,2020-10-18T07:08:14.127Z,"30 km SSE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-10-18T06:49:13.590Z,17.9531,-66.9783,8,2.62,md,21,200,0.0679,0.14,pr,pr2020292000,2020-10-18T07:41:28.759Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.46,0.72,0.24,15,reviewed,pr,pr
2020-10-18T06:46:04.420Z,34.1126667,-117.2991667,14.23,0.72,ml,14,83,0.1347,0.17,ci,ci39666808,2020-10-18T15:56:31.114Z,"2km SSW of San Bernardino, CA",earthquake,0.43,1.2,0.12,12,reviewed,ci,ci
2020-10-18T06:37:30.920Z,38.0413322,-121.8031693,4.93,2.01,md,7,170,0.3935,0.15,nc,nc73472221,2020-10-18T17:52:37.595Z,"4km N of Antioch, CA",earthquake,3.25,14.15,,1,automatic,nc,nc
2020-10-18T06:33:37.960Z,38.8388329,-122.822998,1.8,0.57,md,10,80,0.009757,0.02,nc,nc73472216,2020-10-18T06:56:05.328Z,"9km WNW of Cobb, CA",earthquake,0.32,0.76,,1,automatic,nc,nc
2020-10-18T06:31:48.930Z,38.8084984,-122.7911682,3.2,0.74,md,24,53,0.003274,0.02,nc,nc73472211,2020-10-18T07:41:04.402Z,"5km NW of The Geysers, CA",earthquake,0.23,0.49,0.16,3,automatic,nc,nc
2020-10-18T06:21:02.230Z,38.3638,-118.6727,17.6,1.3,ml,18,74.3,0.19,0.14,nn,nn00779195,2020-10-18T06:24:12.753Z,"18 km SSW of Hawthorne, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-10-18T06:19:28.080Z,35.8726667,-117.6816667,8.85,0.99,ml,21,84,0.07925,0.13,ci,ci39666800,2020-10-18T15:57:05.100Z,"22km ESE of Little Lake, CA",earthquake,0.24,0.56,0.168,14,reviewed,ci,ci
2020-10-18T06:14:37.571Z,37.2749,71.8978,134.12,4.4,mb,,59,2.206,0.55,us,us6000c94s,2020-10-18T07:06:28.040Z,"38 km SE of Khorugh, Tajikistan",earthquake,3.8,9.2,0.1,29,reviewed,us,us
2020-10-18T06:07:03.942Z,17.5059,145.4194,483.88,4.5,mb,,33,2.28,0.7,us,us6000c94r,2020-10-18T06:27:12.040Z,"256 km N of Saipan, Northern Mariana Islands",earthquake,10.6,6.3,0.031,302,reviewed,us,us
2020-10-18T06:02:32.530Z,59.3043,-153.0293,71.2,1.7,ml,,,,0.37,ak,ak020df0ifrl,2020-10-18T06:11:33.596Z,"63 km W of Nanwalek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-10-18T06:01:38.620Z,2.5228,128.225,56.99,4.7,mb,,69,1.939,0.56,us,us6000c94q,2020-10-18T06:57:58.040Z,"91 km NNE of Tobelo, Indonesia",earthquake,8.4,7,0.063,77,reviewed,us,us
2020-10-18T05:58:59.100Z,19.2011661529541,-155.386840820312,29.2600002288818,1.87,md,43,169,,0.119999997,hv,hv72185791,2020-10-18T06:02:12.640Z,"9 km E of Pāhala, Hawaii",earthquake,0.57,1.01999998,1.40999997,10,automatic,hv,hv
2020-10-18T05:58:40.326Z,57.9856,-155.7895,0,1.8,ml,,,,1.12,ak,ak020df090tw,2020-10-18T06:03:21.897Z,"91 km WNW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-18T05:55:38.580Z,64.7167,-149.2495,16.2,0.9,ml,,,,0.95,ak,ak020df08dky,2020-10-18T06:01:41.284Z,"14 km NNW of Four Mile Road, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-18T05:50:12.341Z,-19.0964,-177.2757,388.22,4.3,mb,,93,4.634,1.22,us,us6000c94n,2020-10-18T06:17:38.040Z,"Fiji region",earthquake,12.7,6.3,0.069,60,reviewed,us,us
